1,3.85123,
1,3.82423,
1,3.74592,
1,3.64019,
1,3.56127,
1,3.51067,
1,3.20917,
1,3.17297,
1,3.07692,
1,3.11271,
1,3.01085,
1,2.86748,
1,2.70223,
1,2.6894,
1,2.64555,
1,2.46021,
1,2.35343,
1,2.24033,
1,2.1229,
1,2.08095,
1,2.00961,
1,1.88663,
1,1.74342,
1,1.71413,
1,1.53983,
1,1.48433,
1,1.36493,
1,1.2709,
1,1.16654,
1,1.13133,
1,1.04383,
1,0.906581,
1,0.786785,
1,0.660673,
1,0.634019,
1,0.511292,
1,0.414302,
